DateSpine,Q,SWEAvg,SWEMinus1,SWEMinus7,dSWE,precip,T,QMinus1,QMinus7
8/3/2008,494,0,0,0,0,1.347020161,21.33168704,536,921
8/4/2008,463,0,0,0,0,1.392720866,21.03995639,494,816
8/5/2008,429,0,0,0,0,0.184324308,20.64364895,463,755
8/6/2008,409,0,0,0,0,0.184324308,18.34584453,429,722
8/7/2008,404,0,0,0,0,5.73050107,18.61434097,409,696
8/8/2008,408,0,0,0,0,7.681118514,18.16854498,404,614
8/9/2008,459,0,0,0,0,13.3094897,18.45226088,408,536
8/10/2008,568,0,0,0,0,16.9378541,16.90145129,459,494
8/11/2008,640,0,0,0,0,19.59429758,16.31766683,568,463
8/12/2008,692,0,0,0,0,19.79830455,16.38297192,640,429
8/13/2008,694,0,0,0,0,19.79830455,17.1470887,692,409
8/14/2008,645,0,0,0,0,14.24741724,16.16815507,694,404
8/15/2008,528,0,0,0,0,12.2967998,11.37626743,645,408
8/16/2008,453,0,0,0,0,8.218017081,10.68385762,528,459
8/17/2008,414,0,0,0,0,5.499445644,12.29741278,453,568
8/18/2008,426,0,0,0,0,2.849202002,15.43518129,414,640
8/19/2008,464,0,0,0,0,2.645195039,17.81722312,426,692
8/20/2008,457,0,0,0,0,2.645195039,18.6446124,464,694
8/21/2008,414,0,0,0,0,2.749221198,18.79313064,457,645
8/22/2008,356,0,0,0,0,2.749221198,18.54312116,414,528
8/23/2008,319,0,0,0,0,1.199632729,19.2567439,356,453
8/24/2008,305,0,0,0,0,0.20685864,20.72026272,319,414
8/25/2008,297,0,0,0,0,0.356481188,19.74664823,305,426
8/26/2008,283,0,0,0,0,0.688467038,18.67885357,297,464
8/27/2008,250,0,0,0,0,0.688467038,16.45994638,283,457
8/28/2008,221,0,0,0,0,0.58444088,16.39623235,250,414
8/29/2008,234,0,0,0,0,0.58444088,17.36203125,221,356
8/30/2008,254,0,0,0,0,0.58444088,18.19818998,234,319
8/31/2008,257,0,0,0,0,0.58444088,14.70509958,254,305
9/1/2008,318,0,0,0,0,5.93081517,9.897368283,257,297
9/2/2008,393,0,0,0,0,19.32121774,8.313548155,318,283
9/3/2008,536,0,0,0,0,19.43566827,11.05152754,393,250
9/4/2008,607,0,0,0,0,19.43566827,10.75864509,536,221
9/5/2008,491,0,0,0,0,19.46557853,10.48055904,607,234
9/6/2008,442,0,0,0,0,19.46557853,11.36289803,491,254
9/7/2008,377,0,0,0,0,19.46557853,12.82728837,442,257
9/8/2008,350,0,0,0,0,13.86674921,12.13453431,377,318
9/9/2008,309,0,0,0,0,0.144360781,14.66868049,350,393
9/10/2008,301,0,0,0,0,0.576047548,12.26166663,309,536
9/11/2008,311,0,0,0,0,6.499588906,9.515062973,301,607
9/12/2008,346,0,0,0,0,15.29440705,8.436284271,311,491
9/13/2008,357,0,0,0,0,18.77652171,10.98002404,346,442
9/14/2008,419,0,0,0,0,18.77652171,10.55994267,357,377
9/15/2008,522,0,0,0,0,18.77652171,13.0173983,419,350
9/16/2008,534,0,0,0,0,18.78123225,14.01568295,522,309
9/17/2008,474,0,0,0,0,18.23509495,14.4338756,534,301
9/18/2008,409,0,0,0,0,12.44065292,13.67339885,474,311
9/19/2008,359,0,0,0,0,3.923979497,13.21346404,409,346
9/20/2008,318,0,0,0,0,0.441864835,13.13608949,359,357
9/21/2008,302,0,0,0,0,5.59731091,13.22906855,318,419
9/22/2008,317,0,0,0,0,7.2556135,11.12186495,302,522
9/23/2008,330,0,0,0,0,11.51509413,8.470648349,317,534
9/24/2008,328,0,0,0,0,11.51509413,11.68732635,330,474
9/25/2008,370,0,0,0,0,11.39070535,14.36482584,328,409
9/26/2008,362,0,0,0,0,11.08265038,15.22602759,370,359
9/27/2008,341,0,0,0,0,11.08265038,14.40955315,362,318
9/28/2008,320,0,0,0,0,5.927204308,14.46771871,341,302
9/29/2008,300,0,0,0,0,4.280301846,13.92514088,320,317
9/30/2008,280,0,0,0,0,0.016110672,14.19642775,300,330
10/1/2008,272,0,0,0,0,0.016110672,14.01301937,280,328
10/2/2008,269,0,0,0,0,0.011400128,13.28128938,272,370
10/3/2008,262,0,0,0,0,0.011400128,12.48748236,269,362
10/4/2008,265,0,0,0,0,0.011400128,9.920315979,262,341
10/5/2008,286,0.04,0,0,0.04,4.783171975,6.894347645,265,320
10/6/2008,289,0.02,0.04,0,0.02,11.98812563,5.866888241,286,300
10/7/2008,297,0.02,0.02,0,0.02,11.98812563,7.588953905,289,280
10/8/2008,322,0.02,0.02,0,0.02,11.98812563,9.769365455,297,272
10/9/2008,349,0.02,0.02,0,0.02,11.98812563,10.24649604,322,269
10/10/2008,394,0.04,0.02,0,0.04,12.22541373,6.367286366,349,262
10/11/2008,371,0.04,0.04,0,0.04,14.77909131,5.723097431,394,265
10/12/2008,347,0.1,0.04,0.04,0.06,14.33484014,-0.423432697,371,286
10/13/2008,323,0.06,0.1,0.02,0.04,7.261439997,-1.401619545,347,289
10/14/2008,327,0.04,0.06,0.02,0.02,7.261439997,1.474815366,323,297
10/15/2008,354,0.02,0.04,0.02,0,7.261439997,4.342591851,327,322
10/16/2008,406,0.08,0.02,0.02,0.06,7.261439997,6.76474386,354,349
10/17/2008,393,0.1,0.08,0.04,0.06,7.024151897,8.166220196,406,394
10/18/2008,374,0.14,0.1,0.04,0.1,4.470474322,9.785345063,393,371
10/19/2008,364,0.14,0.14,0.1,0.04,0.142953636,9.347759508,374,347
10/20/2008,366,0.16,0.14,0.06,0.1,0,7.651541877,364,323
10/21/2008,358,0.2,0.16,0.04,0.16,1.051269692,3.253094763,366,327
10/22/2008,340,0.38,0.2,0.02,0.36,5.159429671,-1.630392444,358,354
10/23/2008,342,0.44,0.38,0.08,0.36,5.820462728,0.458459384,340,406
10/24/2008,372,0.48,0.44,0.1,0.38,6.24992588,3.929883899,342,393
10/25/2008,417,0.5,0.48,0.14,0.36,6.24992588,7.069387875,372,374
10/26/2008,415,0.5,0.5,0.14,0.36,6.24992588,6.408488368,417,364
10/27/2008,413,0.48,0.5,0.16,0.32,6.24992588,6.822361922,415,366
10/28/2008,439,0.46,0.48,0.2,0.26,5.198656188,8.497180535,413,358
10/29/2008,452,0.36,0.46,0.38,-0.02,1.090496209,9.084710174,439,340
10/30/2008,451,0.26,0.36,0.44,-0.18,0.429463152,8.423904327,452,342
10/31/2008,455,0.26,0.26,0.48,-0.22,0,9.371349673,451,372
11/1/2008,446,0.28,0.26,0.5,-0.22,0,9.527854827,455,417
11/2/2008,449,0.3,0.28,0.5,-0.2,0.018964835,8.466909834,446,415
11/3/2008,457,0.36,0.3,0.48,-0.12,6.108025764,4.735500164,449,413
11/4/2008,462,0.36,0.36,0.46,-0.1,6.852426673,3.601061085,457,439
11/5/2008,496,0.62,0.36,0.36,0.26,14.32869454,-4.464693018,462,452
11/6/2008,509,0.88,0.62,0.26,0.62,17.0273834,-5.970888734,496,451
11/7/2008,531,0.98,0.88,0.26,0.72,17.12970649,-4.919966221,509,455
11/8/2008,510,1.2,0.98,0.28,0.92,17.97972637,2.049769009,531,446
11/9/2008,440,1.2,1.2,0.3,0.9,17.96076154,3.368105287,510,449
11/10/2008,396,1.26,1.2,0.36,0.9,13.23227164,1.47871502,440,457
11/11/2008,444,1.56,1.26,0.36,1.2,17.85193615,1.294369591,396,462
11/12/2008,497,1.94,1.56,0.62,1.32,14.4917754,1.209762717,444,496
11/13/2008,516,2.4,1.94,0.88,1.52,16.21179962,4.099931547,497,509
11/14/2008,524,2.42,2.4,0.98,1.44,17.05221145,-2.42463956,516,531
11/15/2008,519,2.42,2.42,1.2,1.22,16.20219157,-1.218678924,524,510
11/16/2008,511,2.36,2.42,1.2,1.16,16.20219157,3.645141618,519,440
11/17/2008,492,2.4,2.36,1.26,1.14,14.84162054,5.72712697,511,396
11/18/2008,424,2.4,2.4,1.56,0.84,9.47755513,6.715667409,492,444
11/19/2008,416,2.34,2.4,1.94,0.4,5.361448004,5.238159965,424,497
11/20/2008,455,2.28,2.34,2.4,-0.12,0.942734933,0.408569583,416,516
11/21/2008,448,2.24,2.28,2.42,-0.18,0,-0.745131626,455,524
11/22/2008,430,2.22,2.24,2.42,-0.2,0,0.814928267,448,519
11/23/2008,437,2.22,2.22,2.36,-0.14,0,-0.240827575,430,511
11/24/2008,421,2.16,2.22,2.4,-0.24,0,-0.246846061,437,492
11/25/2008,346,2.14,2.16,2.4,-0.26,0,1.316320848,421,424
11/26/2008,329,2.12,2.14,2.34,-0.22,0,2.012864764,346,416
11/27/2008,333,2.2,2.12,2.28,-0.08,1.232307797,0.920926394,329,455
11/28/2008,343,2.28,2.2,2.24,0.04,2.69605456,-0.562302943,333,448
11/29/2008,397,2.62,2.28,2.22,0.4,5.06288485,-0.290111425,343,430
11/30/2008,434,3.02,2.62,2.22,0.8,8.153769584,-0.920311495,397,437
12/1/2008,443,3.42,3.02,2.16,1.26,12.42748665,1.357001324,434,421
12/2/2008,429,3.46,3.42,2.14,1.32,12.90185839,2.7350832,443,346
12/3/2008,410,3.56,3.46,2.12,1.44,13.64111717,-0.878378458,429,329
12/4/2008,415,3.86,3.56,2.2,1.66,15.13948988,-6.86480052,410,333
12/5/2008,357,4.22,3.86,2.28,1.94,17.93773515,-7.414452099,415,343
12/6/2008,265,4.3,4.22,2.62,1.68,16.25101849,0.238128849,357,397
12/7/2008,274,4.3,4.3,3.02,1.28,13.16013376,2.960638068,265,434
12/8/2008,269,4.36,4.3,3.42,0.94,8.886416698,-2.974684584,274,443
12/9/2008,257,4.52,4.36,3.46,1.06,11.45715418,-7.704359192,269,429
12/10/2008,247,4.5,4.52,3.56,0.94,10.74267748,-3.898815142,257,410
12/11/2008,263,4.56,4.5,3.86,0.7,8.056454478,-2.326968513,247,415
12/12/2008,260,4.56,4.56,4.22,0.34,3.794462443,-2.544261159,263,357
12/13/2008,285,4.76,4.56,4.3,0.46,6.970019846,-2.989619854,260,265
12/14/2008,275,5.14,4.76,4.3,0.84,17.49013932,-12.41978461,285,274
12/15/2008,275,5.24,5.14,4.36,0.88,21.56959153,-12.15343135,275,269
12/16/2008,326,5.48,5.24,4.52,0.96,23.11801863,-9.079673505,275,257
12/17/2008,317,5.72,5.48,4.5,1.22,26.384019,-9.575248567,326,247
12/18/2008,341,5.82,5.72,4.56,1.26,28.53212023,-6.363489423,317,263
12/19/2008,349,6.26,5.82,4.56,1.7,36.9321308,-7.384845951,341,260
12/20/2008,367,6.42,6.26,4.76,1.66,36.31028854,-13.73301647,349,285
12/21/2008,386,6.54,6.42,5.14,1.4,26.87516755,-10.93963163,367,275
12/22/2008,370,6.7,6.54,5.24,1.46,25.14110219,-5.543985817,386,275
12/23/2008,367,7.16,6.7,5.48,1.68,32.62428667,-9.934659628,370,326
12/24/2008,348,7.44,7.16,5.72,1.72,32.03183278,-12.31097877,367,317
12/25/2008,385,7.58,7.44,5.82,1.76,31.75728307,-5.363589683,348,341
12/26/2008,366,7.88,7.58,6.26,1.62,27.83393695,-7.431900143,385,349
12/27/2008,375,8.44,7.88,6.42,2.02,32.62638071,-15.42044593,366,367
12/28/2008,409,8.6,8.44,6.54,2.06,33.44385499,-7.384385652,375,386
12/29/2008,381,8.74,8.6,6.7,2.04,32.99067108,-2.866241369,409,370
12/30/2008,367,8.76,8.74,7.16,1.6,20.91395028,-3.114731726,381,367
12/31/2008,385,8.74,8.76,7.44,1.3,18.21562172,0,367,348
1/1/2009,424,8.8,8.74,7.58,1.22,16.29761269,-3.010572844,385,385
1/2/2009,392,8.82,8.8,7.88,0.94,11.83078556,0.154050686,424,366
1/3/2009,406,8.88,8.82,8.44,0.44,5.833775902,-9.018609243,392,375
1/4/2009,378,9.32,8.88,8.6,0.72,8.522870051,-18.09856068,406,409
1/5/2009,393,9.34,9.32,8.74,0.6,6.63066711,-15.79121204,378,381
1/6/2009,432,9.66,9.34,8.76,0.9,8.98223728,-8.855213432,393,367
1/7/2009,378,10.36,9.66,8.74,1.62,13.92247965,-2.219449374,432,385
1/8/2009,417,11.06,10.36,8.8,2.26,20.00994883,0.556420116,378,424
1/9/2009,413,11.1,11.06,8.82,2.28,21.93400455,-4.997676208,417,392
1/10/2009,410,11.7,11.1,8.88,2.82,23.4477886,-8.210402073,413,406
1/11/2009,416,11.8,11.7,9.32,2.48,19.47815591,-5.9575647,410,378
1/12/2009,435,12.22,11.8,9.34,2.88,23.17034407,-3.794276339,416,393
1/13/2009,448,12.7,12.22,9.66,3.04,23.39826073,-2.266919163,435,432
1/14/2009,462,12.84,12.7,10.36,2.48,18.73020935,-3.329484581,448,378
1/15/2009,467,12.86,12.84,11.06,1.8,12.64274018,-2.892397719,462,417
1/16/2009,431,12.88,12.86,11.1,1.78,10.70884714,-2.927906766,467,413
1/17/2009,431,12.88,12.88,11.7,1.18,7.165800196,-2.997017733,431,410
1/18/2009,464,12.9,12.88,11.8,1.1,6.543865982,-4.153387283,431,416
1/19/2009,430,12.94,12.9,12.22,0.72,2.851677826,-3.308464452,464,435
1/20/2009,455,12.94,12.94,12.7,0.24,0.272190996,-2.526361063,430,448
1/21/2009,459,12.96,12.94,12.84,0.12,0,-1.613674452,455,462
1/22/2009,463,12.96,12.96,12.86,0.1,0,-0.138908259,459,467
1/23/2009,455,13.14,12.96,12.88,0.26,4.452484217,0.796360677,463,431
1/24/2009,467,14.46,13.14,12.88,1.58,16.05535726,1.49572566,455,431
1/25/2009,480,15.42,14.46,12.9,2.52,26.43362574,-2.303134121,467,464
1/26/2009,445,16.24,15.42,12.94,3.3,39.24925791,-13.41225781,480,430
1/27/2009,417,16.5,16.24,12.94,3.56,43.13523356,-15.50847019,445,455
1/28/2009,396,16.62,16.5,12.96,3.66,44.10765067,-9.357512636,417,459
1/29/2009,459,17.42,16.62,12.96,4.46,49.67592683,-7.540130162,396,463
1/30/2009,524,17.76,17.42,13.14,4.62,46.89015972,-4.692107799,459,455
1/31/2009,516,17.82,17.76,14.46,3.36,35.28728668,-4.418192888,524,467
2/1/2009,546,17.86,17.82,15.42,2.44,25.13705281,-5.193645672,516,480
2/2/2009,552,17.9,17.86,16.24,1.66,12.32142063,-4.49893565,546,445
2/3/2009,600,17.9,17.9,16.5,1.4,8.481907837,-2.251745948,552,417
2/4/2009,576,17.9,17.9,16.62,1.28,7.50949073,-1.796172091,600,396
2/5/2009,573,17.92,17.9,17.42,0.5,1.941214571,-0.488552944,576,459
2/6/2009,606,18.02,17.92,17.76,0.26,0.338899595,-0.336036566,573,524
2/7/2009,631,18.28,18.02,17.82,0.46,1.449016376,0.554142434,606,516
2/8/2009,623,18.34,18.28,17.86,0.48,1.309312752,1.765397056,631,546
2/9/2009,666,18.76,18.34,17.9,0.86,5.36589855,-2.434616952,623,552
2/10/2009,703,19.1,18.76,17.9,1.2,11.01230486,-5.271893341,666,600
2/11/2009,707,19.2,19.1,17.9,1.3,11.23715738,-6.107130482,703,576
2/12/2009,711,19.52,19.2,17.92,1.6,13.46028975,-5.313797037,707,573
2/13/2009,701,19.56,19.52,18.02,1.54,14.63536862,-7.151678557,711,606
2/14/2009,696,19.7,19.56,18.28,1.42,13.97660594,-5.923939067,701,631
2/15/2009,671,20.08,19.7,18.34,1.74,19.26337399,-7.456627853,696,623
2/16/2009,657,20.22,20.08,18.76,1.46,15.44643204,-3.740297717,671,666
2/17/2009,637,20.36,20.22,19.1,1.26,10.45617,-2.567359437,657,703
2/18/2009,592,20.92,20.36,19.2,1.72,20.02129668,-3.755661377,637,707
2/19/2009,551,21.52,20.92,19.52,2,21.57268412,-5.278248928,592,711
2/20/2009,554,21.66,21.52,19.56,2.1,20.79362374,-5.1803856,551,701
2/21/2009,581,21.7,21.66,19.7,2,20.60239866,-4.67484547,554,696
2/22/2009,572,21.72,21.7,20.08,1.64,15.47917704,-0.619516582,581,671
2/23/2009,611,21.8,21.72,20.22,1.58,15.94429273,1.358470385,572,657
2/24/2009,683,22.3,21.8,20.36,1.94,19.19117783,3.211198415,611,637
2/25/2009,730,22.34,22.3,20.92,1.42,10.19571352,3.959293518,683,592
2/26/2009,800,22.44,22.34,21.52,0.92,6.931353575,1.335221503,730,551
2/27/2009,803,22.64,22.44,21.66,0.98,7.434310826,-5.294148907,800,554
2/28/2009,781,22.76,22.64,21.7,1.06,7.740803323,-5.589917185,803,581
3/1/2009,810,22.82,22.76,21.72,1.1,7.5794349,0.97552937,781,572
3/2/2009,967,22.96,22.82,21.8,1.16,7.156484836,6.038503735,810,611
3/3/2009,1250,23.06,22.96,22.3,0.76,3.206992613,7.221981923,967,683
3/4/2009,1260,23.04,23.06,22.34,0.7,2.412477727,5.737635537,1250,730
3/5/2009,1400,23.12,23.04,22.44,0.68,2.304578862,-1.721116363,1260,800
3/6/2009,1440,23.22,23.12,22.64,0.58,3.21256205,-2.213037536,1400,803
3/7/2009,1390,23.46,23.22,22.76,0.7,4.708609761,-2.962341352,1440,781
3/8/2009,1210,23.72,23.46,22.82,0.9,6.790740213,-1.955849576,1390,810
3/9/2009,1040,23.82,23.72,22.96,0.86,6.856863308,-1.341002693,1210,967
3/10/2009,962,24.16,23.82,23.06,1.1,12.64137107,-7.739039788,1040,1250
3/11/2009,900,24.3,24.16,23.04,1.26,14.51214005,-4.441714431,962,1260
3/12/2009,833,24.42,24.3,23.12,1.3,14.24267913,-2.102855304,900,1400
3/13/2009,769,24.46,24.42,23.22,1.24,12.37131806,-2.068879893,833,1440
3/14/2009,744,24.5,24.46,23.46,1.04,10.30864883,-0.023463658,769,1390
3/15/2009,735,24.52,24.5,23.72,0.8,8.136009383,1.772930247,744,1210
3/16/2009,713,24.52,24.52,23.82,0.7,7.788076825,5.091586669,735,1040
3/17/2009,713,24.48,24.52,24.16,0.32,2.003569067,6.340229623,713,962
3/18/2009,758,24.4,24.48,24.3,0.1,0.13280008,5.247090386,713,900
3/19/2009,877,24.34,24.4,24.42,-0.08,0,5.39142394,758,833
3/20/2009,1120,24.24,24.34,24.46,-0.22,0,8.211216487,877,769
3/21/2009,1270,24.1,24.24,24.5,-0.4,0,8.715798527,1120,744
3/22/2009,1470,23.98,24.1,24.52,-0.54,0,6.929374266,1270,735
3/23/2009,1790,23.82,23.98,24.52,-0.7,2.374235077,-1.018208863,1470,713
3/24/2009,2290,24.32,23.82,24.48,-0.16,10.54426276,-1.410341055,1790,713
3/25/2009,2330,24.72,24.32,24.4,0.32,14.24722235,-2.492205472,2290,758
3/26/2009,1920,25.64,24.72,24.34,1.3,22.4409204,-6.513541854,2330,877
3/27/2009,1650,26.06,25.64,24.24,1.82,29.94362145,-7.63212617,1920,1120
3/28/2009,1530,26.14,26.06,24.1,2.04,30.92557505,-2.881059473,1650,1270
3/29/2009,1400,26.34,26.14,23.98,2.36,31.44166244,0.521320368,1530,1470
3/30/2009,1420,26.82,26.34,23.82,3,35.7036688,-8.211400543,1400,1790
3/31/2009,1530,27.16,26.82,24.32,2.84,30.65971774,-5.620706438,1420,2290
4/1/2009,1490,28.04,27.16,24.72,3.32,34.29227198,-3.983773803,1530,2330
4/2/2009,1370,28.36,28.04,25.64,2.72,31.18343947,-2.795179959,1490,1920
4/3/2009,1310,28.72,28.36,26.06,2.66,27.12254312,0.144950687,1370,1650
4/4/2009,1320,29.16,28.72,26.14,3.02,35.8340896,-5.800082078,1310,1530
4/5/2009,1370,29.24,29.16,26.34,2.9,38.60880341,-6.836150322,1320,1400
4/6/2009,1290,29.4,29.24,26.82,2.58,32.46516668,-2.482395741,1370,1420
4/7/2009,1180,29.64,29.4,27.16,2.48,29.66900761,2.720634877,1290,1530
4/8/2009,1150,29.7,29.64,28.04,1.66,22.57432222,5.378141919,1180,1490
4/9/2009,1410,29.5,29.7,28.36,1.14,18.17169889,0.540584494,1150,1370
4/10/2009,1890,29.66,29.5,28.72,0.94,24.34100461,4.585537911,1410,1310
4/11/2009,2220,29.72,29.66,29.16,0.56,17.32108689,4.276640429,1890,1320
4/12/2009,2310,29.76,29.72,29.24,0.52,17.93939758,4.448514318,2220,1370
4/13/2009,2860,29.78,29.76,29.4,0.38,21.67727975,5.047774127,2310,1290
4/14/2009,3640,29.64,29.78,29.64,0,21.80348738,6.625980901,2860,1180
4/15/2009,4260,29.5,29.64,29.7,-0.2,21.56265893,7.845253844,3640,1150
4/16/2009,4460,29.36,29.5,29.5,-0.14,22.88409206,0.209755123,4260,1410
4/17/2009,5760,29.54,29.36,29.66,-0.12,20.77475291,1.314284547,4460,1890
4/18/2009,4990,29.54,29.54,29.72,-0.18,18.54328666,2.664998918,5760,2220
4/19/2009,4090,29.5,29.54,29.76,-0.26,14.64493645,5.063483497,4990,2310
4/20/2009,3560,29.4,29.5,29.78,-0.38,10.4234007,8.482679822,4090,2860
4/21/2009,3940,28.9,29.4,29.64,-0.74,9.967275518,9.598931598,3560,3640
4/22/2009,5130,28.22,28.9,29.5,-1.28,9.967275518,10.22751206,3940,4260
4/23/2009,6620,27.4,28.22,29.36,-1.96,7.963600189,11.35592836,5130,4460
4/24/2009,7990,26.4,27.4,29.54,-3.14,0.464793772,9.053270035,6620,5760
4/25/2009,9350,25.68,26.4,29.54,-3.86,2.638247511,6.578352767,7990,4990
4/26/2009,9940,25.2,25.68,29.5,-4.3,12.07640799,2.126537676,9350,4090
4/27/2009,10800,25.46,25.2,29.4,-3.94,23.59312416,2.150937449,9940,3560
4/28/2009,9520,25.56,25.46,28.9,-3.34,26.75837573,7.992222554,10800,3940
4/29/2009,7730,25.04,25.56,28.22,-3.18,28.65681871,7.808998569,9520,5130
4/30/2009,8030,24.34,25.04,27.4,-3.06,28.65681871,7.527726967,7730,6620
5/1/2009,9580,23.44,24.34,26.4,-2.96,28.65385386,6.886072735,8030,7990
5/2/2009,9990,22.9,23.44,25.68,-2.78,27.55736871,6.639527583,9580,9350
5/3/2009,9330,23.18,22.9,25.2,-2.02,30.51188625,5.993934159,9990,9940
5/4/2009,11900,22.88,23.18,25.46,-2.58,23.27932568,6.560825574,9330,10800
5/5/2009,11200,22.74,22.88,25.56,-2.82,21.63052909,9.057382543,11900,9520
5/6/2009,10100,22.68,22.74,25.04,-2.36,20.96254623,10.34691253,11200,7730
5/7/2009,10400,22.4,22.68,24.34,-1.94,20.96254623,9.5019553,10100,8030
5/8/2009,11900,21.58,22.4,23.44,-1.86,20.96254623,6.323800443,10400,9580
5/9/2009,12700,21.32,21.58,22.9,-1.58,19.44346153,5.004125362,11900,9990
5/10/2009,11600,21,21.32,23.18,-2.18,7.04002183,7.790220257,12700,9330
5/11/2009,10600,20.48,21,22.88,-2.4,2.746915092,10.5222613,11600,11900
5/12/2009,10600,19.46,20.48,22.74,-3.28,1.553382209,12.39469022,10600,11200
5/13/2009,11400,18.96,19.46,22.68,-3.72,0.322922092,5.907734662,10600,10100
5/14/2009,12400,18.74,18.96,22.4,-3.66,0.322922092,8.78505936,11400,10400
5/15/2009,10900,18.08,18.74,21.58,-3.5,0.322922092,9.758294749,12400,11900
5/16/2009,10300,17.36,18.08,21.32,-3.96,0.322922092,10.01762788,10900,12700
5/17/2009,10800,16.72,17.36,21,-4.28,0.322922092,12.84031766,10300,11600
5/18/2009,11000,15.84,16.72,20.48,-4.64,0.322922092,15.7934669,10800,10600
5/19/2009,11400,14.84,15.84,19.46,-4.62,0,15.31683053,11000,10600
5/20/2009,12300,13.9,14.84,18.96,-5.06,0.066009103,13.75611539,11400,11400
5/21/2009,13100,13.08,13.9,18.74,-5.66,0.462023179,12.88850829,12300,12400
5/22/2009,13600,12.38,13.08,18.08,-5.7,0.49565562,13.02568255,13100,10900
5/23/2009,13400,11.52,12.38,17.36,-5.84,1.22793926,11.91899901,13600,10300
5/24/2009,12600,11.06,11.52,16.72,-5.66,7.85054953,10.95005772,13400,10800
5/25/2009,12700,10.48,11.06,15.84,-5.36,15.1254216,10.06460205,12600,11000
5/26/2009,13300,9.96,10.48,14.84,-4.88,23.39652624,9.985894773,12700,11400
5/27/2009,15300,9.36,9.96,13.9,-4.54,25.67060463,10.73628803,13300,12300
5/28/2009,13200,8.74,9.36,13.08,-4.34,25.53353692,12.60161021,15300,13100
5/29/2009,11700,8.26,8.74,12.38,-4.12,26.76184363,13.56638381,13200,13600
5/30/2009,10600,7.72,8.26,11.52,-3.8,26.32409952,13.66828184,11700,13400
5/31/2009,10400,7.12,7.72,11.06,-3.94,20.12592607,13.30541335,10600,12600
6/1/2009,10300,6.7,7.12,10.48,-3.78,14.17216435,12.19811616,10400,12700
6/2/2009,10400,5.84,6.7,9.96,-4.12,14.04847786,11.95012615,10300,13300
6/3/2009,11400,5.54,5.84,9.36,-3.82,21.58124445,12.17879725,10400,15300
6/4/2009,12900,5.24,5.54,8.74,-3.5,26.06902059,13.12641214,11400,13200
6/5/2009,13900,4.84,5.24,8.26,-3.42,25.25060256,14.21191397,12900,11700
6/6/2009,12500,4.68,4.84,7.72,-3.04,25.41481085,11.30376575,13900,10600
6/7/2009,11300,4.4,4.68,7.12,-2.72,24.99510563,9.771004662,12500,10400
6/8/2009,10500,4.42,4.4,6.7,-2.28,28.89756477,10.41986766,11300,10300
6/9/2009,9350,4.36,4.42,5.84,-1.48,26.98312249,10.4211647,10500,10400
6/10/2009,8840,4.22,4.36,5.54,-1.32,21.39631731,10.5374357,9350,11400
6/11/2009,8980,4.2,4.22,5.24,-1.04,25.44995006,9.650362176,8840,12900
6/12/2009,9330,4.26,4.2,4.84,-0.58,32.63615138,10.35138611,8980,13900
6/13/2009,10300,4.12,4.26,4.68,-0.56,32.85264636,13.81007627,9330,12500
6/14/2009,8970,3.84,4.12,4.4,-0.56,32.86410884,11.7895672,10300,11300
6/15/2009,8200,3.68,3.84,4.42,-0.74,28.52872785,10.83192126,8970,10500
6/16/2009,8110,3.56,3.68,4.36,-0.8,26.68523984,11.7616691,8200,9350
6/17/2009,7880,3.3,3.56,4.22,-0.92,23.14807293,12.68317218,8110,8840
6/18/2009,7350,3.06,3.3,4.2,-1.14,14.62593863,10.3995201,7880,8980
6/19/2009,7310,2.96,3.06,4.26,-1.3,11.80540983,11.99772068,7350,9330
6/20/2009,7710,2.64,2.96,4.12,-1.48,11.13016703,14.16897073,7310,10300
6/21/2009,7120,2.42,2.64,3.84,-1.42,13.34230768,12.07723315,7710,8970
6/22/2009,6970,2,2.42,3.68,-1.68,19.38065586,14.00699575,7120,8200
6/23/2009,7390,1.64,2,3.56,-1.92,14.99116801,16.47499201,6970,8110
6/24/2009,7040,1.2,1.64,3.3,-2.1,14.242286,18.02903039,7390,7880
6/25/2009,6450,0.72,1.2,3.06,-2.34,13.96406505,18.73132799,7040,7350
6/26/2009,6210,0.32,0.72,2.96,-2.64,10.35012845,14.27379235,6450,7310
6/27/2009,5970,0.12,0.32,2.64,-2.52,18.23431816,14.55571421,6210,7710
6/28/2009,6720,0,0.12,2.42,-2.42,16.02453446,16.08216445,5970,7120
6/29/2009,6070,0,0,2,-2,9.097997789,17.03354735,6720,6970
6/30/2009,5210,0,0,1.64,-1.64,9.097997789,17.47561497,6070,7390
7/1/2009,4570,0,0,1.2,-1.2,9.097997789,17.76936467,5210,7040
7/2/2009,4060,0,0,0.72,-0.72,10.69859085,17.49539266,4570,6450
7/3/2009,3810,0,0,0.32,-0.32,11.36597019,16.40002069,4060,6210
7/4/2009,3800,0,0,0.12,-0.12,5.742591273,15.75893913,3810,5970
7/5/2009,4210,0,0,0,0,7.102029927,15.91611416,3800,6720
